UTC,Dp,Dta,Dts,EV,QFE,QFF,QNH,RF,RH,S,SR,ST1,ST2,ST3,ST4,Sx,T
1/01/2007 12:00,15.5,234,26,950.6,1006.1,1009.5,1009.7,0,72.6,5,34,35.9,30.2,28,26.1,10,20.65
1/01/2007 12:10,15.7,232,18,950.6,1006.2,1009.6,1009.8,0,74.4,5,19,35.7,30.2,28,26,9,20.42
1/01/2007 12:20,15.7,233,16,950.6,1006.3,1009.7,1009.9,0,75.4,4,19,35.5,30.2,28,26,7,20.2
1/01/2007 12:30,15.5,231,18,950.6,1006.2,1009.6,1009.8,0,76,4,11,35.3,30.3,28,26,6,19.91
1/01/2007 12:40,15.3,235,15,950.6,1006.3,1009.7,1009.9,0,75.7,4,21,35.1,30.3,28,26,7,19.79
1/01/2007 12:50,15.4,244,14,950.6,1006.4,1009.8,1010,0,76.4,3,11,34.9,30.4,28,26.1,6,19.73
1/01/2007 13:00,15.5,242,10,950.6,1006.5,1009.9,1010.1,0,77.1,3,5,34.7,30.4,28,26,6,19.63
1/01/2007 13:10,15.7,237,19,950.6,1006.6,1010,1010.2,0,77.8,5,15,34.5,30.4,28,26,8,19.7
1/01/2007 13:20,15.8,239,15,950.6,1006.6,1010,1010.2,0,78.8,4,9,34.2,30.4,28,26,8,19.62
1/01/2007 13:30,16,237,16,950.6,1006.4,1009.8,1010,0,79.7,4,12,34.1,30.5,28,26.1,8,19.64
1/01/2007 13:40,16,230,17,950.6,1006.4,1009.8,1010,0,80.3,3,10,33.8,30.5,28,26,5,19.55
1/01/2007 13:50,15.9,237,18,950.6,1006.5,1009.9,1010.1,0,80.3,4,23,33.6,30.5,28,26,6,19.46
1/01/2007 14:00,15.8,234,11,950.6,1006.3,1009.7,1009.9,0,80.5,4,15,33.4,30.5,28,26,5,19.25
1/01/2007 14:10,15.7,238,10,950.6,1006.4,1009.8,1010,0,80.5,4,18,33.2,30.5,28,26.1,5,19.19
1/01/2007 14:20,15.7,236,9,950.6,1006.2,1009.6,1009.8,0,80.9,3,8,33,30.5,28,26,4,19.1
1/01/2007 14:30,15.7,232,13,950.6,1006.1,1009.5,1009.7,0,81.4,3,23,32.8,30.6,28,26.1,7,18.99
1/01/2007 14:40,15.7,240,11,950.5,1006,1009.4,1009.6,0,81.8,4,19,32.6,30.6,28,26,5,18.92
1/01/2007 14:50,15.6,241,6,950.5,1005.9,1009.3,1009.5,0,81.9,4,15,32.4,30.6,28,26.1,6,18.82
1/01/2007 15:00,15.6,242,6,950.5,1005.8,1009.2,1009.4,0,82.2,4,15,32.2,30.6,28,26.1,5,18.73
1/01/2007 15:10,15.4,241,9,950.5,1005.7,1009.2,1009.3,0,82.1,4,21,32,30.6,28,26,5,18.6
1/01/2007 15:20,15.2,238,7,950.5,1005.7,1009.2,1009.3,0,82.1,3,16,31.8,30.6,28,26,4,18.35
1/01/2007 15:30,15.3,234,6,950.5,1005.6,1009.1,1009.2,0,82.5,3,11,31.6,30.6,28,26.1,5,18.39
1/01/2007 15:40,15.4,236,7,950.5,1005.5,1009,1009.1,0,83,4,10,31.4,30.6,28,26.1,6,18.35
1/01/2007 15:50,15.4,238,7,950.5,1005.2,1008.7,1008.8,0,83.5,4,13,31.3,30.6,28,26.1,5,18.3
1/01/2007 16:00,15.4,243,9,950.5,1005.1,1008.6,1008.7,0,84.1,4,12,31.1,30.5,28,26,5,18.22
1/01/2007 16:10,15.6,242,7,950.5,1004.9,1008.4,1008.5,0,84.3,3,6,30.9,30.6,28,26.1,6,18.3
1/01/2007 16:20,15.5,246,6,950.5,1004.7,1008.2,1008.3,0,84.4,4,22,30.7,30.5,28.1,26.1,5,18.24
1/01/2007 16:30,15.5,250,7,950.5,1004.7,1008.2,1008.3,0,84.6,4,16,30.6,30.5,28,26.1,5,18.16
1/01/2007 16:40,15.4,249,6,950.5,1004.6,1008.1,1008.2,0,84.9,3,27,30.4,30.5,28.1,26.1,4,18.07
1/01/2007 16:50,15.5,257,5,950.5,1004.5,1008,1008.1,0,85.6,3,16,30.2,30.5,28,26.1,5,18.01
1/01/2007 17:00,15.6,245,5,950.5,1004.3,1007.8,1007.9,0,86.5,4,10,30.1,30.5,28.1,26.1,6,17.97
1/01/2007 17:10,15.7,241,5,950.5,1004.1,1007.6,1007.7,0,87,3,10,29.9,30.5,28.1,26.1,5,17.91
1/01/2007 17:20,15.7,248,6,950.5,1003.9,1007.4,1007.5,0,87.4,3,17,29.8,30.4,28.1,26.1,4,17.87
1/01/2007 17:30,15.8,243,5,950.4,1003.7,1007.2,1007.3,0,88.1,4,18,29.6,30.4,28.1,26,6,17.89
1/01/2007 17:40,15.7,254,4,950.4,1003.7,1007.2,1007.3,0,88.2,3,20,29.4,30.4,28.1,26.1,4,17.69
1/01/2007 17:50,15.8,242,8,950.4,1003.5,1007,1007.1,0,88.9,4,15,29.3,30.4,28.1,26.1,5,17.71
1/01/2007 18:00,15.7,239,6,950.4,1003.4,1006.9,1007,0,89,4,23,29.2,30.3,28.1,26.1,6,17.58
1/01/2007 18:10,15.7,232,8,950.4,1003.2,1006.7,1006.8,0,88.9,3,15,29,30.3,28.1,26.1,5,17.55
1/01/2007 18:20,15.6,232,13,950.4,1003,1006.5,1006.6,0,88.7,4,10,28.9,30.3,28.1,26.1,6,17.55
1/01/2007 18:30,15.8,234,15,950.4,1003,1006.5,1006.6,0,88.7,5,24,28.7,30.3,28.1,26.1,7,17.75
1/01/2007 18:40,15.9,233,19,950.4,1003,1006.4,1006.6,0,87.9,5,12,28.6,30.2,28.1,26.1,7,18.03
1/01/2007 18:50,16.2,231,17,950.4,1003,1006.4,1006.6,0,87.6,4,19,28.5,30.2,28.1,26.1,7,18.35
1/01/2007 19:00,15.9,233,18,950.4,1002.9,1006.3,1006.5,0,86.7,4,19,28.3,30.2,28.1,26.1,6,18.25
1/01/2007 19:10,15.8,232,13,950.4,1002.7,1006.1,1006.3,0,86.3,4,22,28.2,30.2,28.1,26.1,6,18.18
1/01/2007 19:20,15.7,233,15,950.4,1002.6,1006,1006.2,0,85.8,4,25,28.1,30.1,28.1,26.1,9,18.19
1/01/2007 19:30,15.7,232,11,950.4,1002.7,1006.1,1006.3,0,86,4,26,27.9,30.1,28.1,26,6,18.16
1/01/2007 19:40,15.9,230,16,950.4,1002.7,1006.1,1006.3,0,86.2,4,14,27.8,30.1,28.1,26.1,7,18.26
1/01/2007 19:50,15.8,238,20,950.3,1002.7,1006.1,1006.3,0,85.4,4,13,27.7,30,28.2,26.1,7,18.39
1/01/2007 20:00,15.7,230,16,950.3,1002.5,1005.9,1006.1,0,84.8,3,13,27.6,30,28.2,26.1,6,18.39
1/01/2007 20:10,15.4,232,21,950.3,1002.6,1006,1006.2,0,83.9,4,20,27.5,30,28.2,26.1,6,18.24
1/01/2007 20:20,15.3,234,13,950.3,1002.6,1006,1006.2,0,83.4,4,11,27.4,29.9,28.2,26.1,6,18.26
1/01/2007 20:30,15.6,244,14,950.3,1002.7,1006.1,1006.3,0,83.4,4,21,27.3,29.9,28.2,26.1,6,18.47
1/01/2007 20:40,15.5,243,17,950.3,1002.8,1006.2,1006.4,0,82.8,4,18,27.2,29.9,28.2,26.1,6,18.57
1/01/2007 20:50,15.6,235,14,950.3,1002.8,1006.2,1006.4,0,81.6,3,13,27,29.8,28.2,26.1,6,18.86
1/01/2007 21:00,15.3,252,12,950.3,1002.8,1006.2,1006.4,0,80.7,2,18,27,29.8,28.2,26,5,18.74
1/01/2007 21:10,15.2,237,7,950.3,1002.8,1006.2,1006.4,0,80.5,3,7,26.8,29.7,28.2,26.1,5,18.66
1/01/2007 21:20,15,236,0,950.3,1002.8,1006.2,1006.4,0,80.5,0,8,26.8,29.7,28.2,26.1,3,18.44
1/01/2007 21:30,14.8,236,0,950.3,1002.6,1006,1006.2,0,81.8,0,22,26.7,29.7,28.2,26.1,0,18
1/01/2007 21:40,14.8,143,77,950.3,1002.9,1006.4,1006.5,0,83.3,2,18,26.6,29.6,28.2,26.1,4,17.74
1/01/2007 21:50,14.9,70,6,950.3,1002.9,1006.4,1006.5,0,85.2,4,28,26.5,29.6,28.2,26.1,6,17.46
1/01/2007 22:00,15.2,63,8,950.3,1003,1006.5,1006.6,0,87.1,5,42,26.4,29.5,28.2,26.1,6,17.46
1/01/2007 22:10,15.6,53,9,950.3,1003.3,1006.8,1006.9,0,88.1,5,41,26.4,29.5,28.2,26.1,7,17.66
1/01/2007 22:20,15.8,61,10,950.3,1002.9,1006.3,1006.5,0,87.9,5,64,26.3,29.5,28.2,26.1,7,17.89
1/01/2007 22:30,15.9,48,11,950.3,1003,1006.4,1006.6,0,87.1,5,94,26.2,29.4,28.2,26.1,7,18.16
1/01/2007 22:40,15.9,40,10,950.3,1003.4,1006.8,1007,0,86,4,114,26.1,29.4,28.2,26.1,7,18.34
1/01/2007 22:50,16,35,13,950.3,1003.7,1007.1,1007.3,0,85.1,4,143,26.1,29.4,28.2,26.1,5,18.58
1/01/2007 23:00,16.2,29,14,950.3,1003.9,1007.3,1007.5,0,83.8,5,178,26,29.3,28.2,26.1,7,19.04
1/01/2007 23:10,16.1,25,20,950.3,1004.1,1007.5,1007.7,0,82.1,4,162,25.9,29.3,28.2,26.1,6,19.28
1/01/2007 23:20,16.1,26,15,950.3,1004,1007.4,1007.6,0,80.9,5,155,25.9,29.3,28.2,26.1,6,19.53
1/01/2007 23:30,16.1,17,15,950.3,1003.9,1007.3,1007.5,0,79.7,5,233,25.9,29.2,28.2,26.1,7,19.74
1/01/2007 23:40,15.9,32,16,950.4,1003.7,1007.1,1007.3,0,76.4,6,246,25.8,29.2,28.2,26.1,9,20.21
1/01/2007 23:50,16.1,43,12,950.4,1003.5,1006.9,1007.1,0,75.8,7,427,25.8,29.1,28.2,26.1,9,20.52
2/01/2007 0:00,15.6,41,16,950.5,1003.6,1007,1007.2,0,74.3,6,235,25.8,29.1,28.2,26.1,9,20.4
2/01/2007 0:10,15.6,27,20,950.5,1003.6,1007,1007.2,0,72.5,6,239,25.8,29,28.2,26.1,9,20.79
2/01/2007 0:20,16,24,17,950.5,1003.5,1006.9,1007.1,0,71.5,6,296,25.8,29,28.2,26.1,8,21.37
2/01/2007 0:30,15.4,17,20,950.6,1003.4,1006.8,1007,0,70.4,7,171,25.8,29,28.2,26.1,9,21.08
2/01/2007 0:40,15.6,13,21,950.6,1003.2,1006.6,1006.8,0,70.6,6,250,25.8,28.9,28.2,26.1,9,21.17
2/01/2007 0:50,15.3,9,21,950.6,1003.3,1006.7,1006.9,0,69.5,6,173,25.9,28.9,28.2,26.1,9,21.16
2/01/2007 1:00,15.3,11,18,950.6,1003.4,1006.8,1007,0,70.2,5,119,26,28.9,28.2,26.1,8,21
2/01/2007 1:10,15.4,357,46,950.6,1003.3,1006.7,1006.9,0,70.6,3,72,26,28.8,28.2,26.1,6,21.02
2/01/2007 1:20,15.8,269,26,950.6,1003.1,1006.5,1006.7,0,73,5,211,26.1,28.8,28.2,26.1,7,20.84
2/01/2007 1:30,15.8,222,27,950.7,1003.1,1006.5,1006.7,0,72.2,4,298,26.1,28.8,28.2,26.1,6,21.06
2/01/2007 1:40,15,242,39,950.7,1003,1006.4,1006.6,0,67.6,2,386,26.2,28.7,28.2,26.1,5,21.31
2/01/2007 1:50,15,309,26,950.8,1002.9,1006.3,1006.5,0,65.6,3,355,26.2,28.7,28.2,26.1,5,21.78
2/01/2007 2:00,14.8,291,41,950.8,1002.9,1006.3,1006.5,0,64,4,333,26.3,28.6,28.2,26.1,6,21.92
2/01/2007 2:10,14.7,275,26,950.9,1002.9,1006.3,1006.5,0,62.4,4,357,26.4,28.6,28.2,26.1,6,22.27
2/01/2007 2:20,14.6,288,35,950.9,1002.8,1006.2,1006.4,0,62.6,5,266,26.4,28.6,28.2,26.1,8,22.15
2/01/2007 2:30,15.1,321,33,950.9,1002.8,1006.2,1006.4,0,63.6,4,450,26.5,28.5,28.2,26.1,6,22.41
2/01/2007 2:40,14.4,242,37,951,1002.7,1006.1,1006.3,0,59.2,4,434,26.6,28.5,28.2,26.1,6,22.8
2/01/2007 2:50,14,285,30,951.1,1002.7,1006.1,1006.3,0,56.8,6,394,26.7,28.5,28.2,26.1,9,23.12
2/01/2007 3:00,14,267,33,951.2,1002.5,1005.9,1006.1,0,56.3,6,737,26.8,28.5,28.2,26.1,10,23.28
2/01/2007 3:10,14.4,257,34,951.2,1002.6,1006,1006.2,0,55.6,6,601,26.9,28.4,28.2,26.1,10,23.93
2/01/2007 3:20,13.7,293,27,951.3,1002.6,1006,1006.2,0,54.5,7,306,27,28.4,28.2,26.1,10,23.41
2/01/2007 3:30,13.9,286,26,951.4,1002.7,1006.1,1006.3,0,57.5,7,250,27.1,28.4,28.2,26.1,11,22.71
2/01/2007 3:40,14.3,265,24,951.4,1002.5,1005.9,1006.1,0,60.1,7,226,27.2,28.4,28.2,26.1,11,22.41
2/01/2007 3:50,14.8,260,23,951.4,1002.6,1006,1006.2,0.3,69.7,7,141,27.4,28.3,28.2,26.1,11,20.58
2/01/2007 4:00,17,248,19,951.4,1002.6,1006,1006.2,0,80.9,6,499,27.5,28.3,28.2,26.1,9,20.46
2/01/2007 4:10,18,257,23,951.5,1002.7,1006.1,1006.3,0,81.1,6,457,27.7,28.3,28.2,26.1,11,21.4
2/01/2007 4:20,17.3,251,27,951.6,1002.4,1005.8,1006,0,74.4,7,612,27.8,28.3,28.2,26.1,10,22.08
2/01/2007 4:30,16.8,268,28,951.7,1002.4,1005.8,1006,0,68.9,8,1059,27.9,28.2,28.2,26.1,12,22.88
2/01/2007 4:40,16.1,214,65,951.8,1002.3,1005.7,1005.9,0,67.2,7,517,28,28.2,28.1,26.1,13,22.58
2/01/2007 4:50,15.1,265,30,951.8,1002.1,1005.5,1005.7,0,62.8,7,522,28.1,28.2,28.1,26.1,12,22.62
2/01/2007 5:00,14.5,268,30,951.9,1001.8,1005.2,1005.4,0,57.8,7,833,28.1,28.2,28.1,26.1,11,23.29
2/01/2007 5:10,13.6,265,26,952,1001.8,1005.2,1005.4,0,54.3,8,510,28.2,28.2,28.1,26.1,12,23.45
2/01/2007 5:20,12.9,258,26,952.1,1001.7,1005.1,1005.3,0,53,9,455,28.3,28.2,28.1,26.1,15,23.03
2/01/2007 5:30,13.7,252,25,952.2,1001.4,1004.8,1005,0,55.7,8,570,28.4,28.2,28.1,26.1,15,23.08
2/01/2007 5:40,13.8,267,24,952.3,1001.5,1004.9,1005.1,0,55.5,9,574,28.4,28.2,28.1,26.1,17,23.3
2/01/2007 5:50,12.9,271,29,952.4,1001.6,1005,1005.2,0,52.8,9,529,28.5,28.1,28.1,26.1,15,23.15
2/01/2007 6:00,13.2,278,25,952.4,1001.7,1005.1,1005.3,0,54.8,9,315,28.6,28.2,28.1,26.1,13,22.79
2/01/2007 6:10,13.3,275,24,952.5,1001.6,1005,1005.2,0,55.6,7,361,28.7,28.1,28.1,26.1,11,22.7
2/01/2007 6:20,14.5,258,26,952.6,1001.5,1004.9,1005.1,0,57.8,6,640,28.8,28.1,28.1,26.1,10,23.37
2/01/2007 6:30,13,276,25,952.7,1001.4,1004.8,1005,0,51.4,7,672,28.9,28.1,28.1,26.1,13,23.71
2/01/2007 6:40,13,261,30,952.8,1001.4,1004.8,1005,0,51,8,562,29,28.1,28.1,26.1,12,23.79
2/01/2007 6:50,12.5,267,28,952.8,1001.2,1004.6,1004.8,0,50.9,8,414,29.1,28.1,28.1,26.1,13,23.29
2/01/2007 7:00,14.5,260,29,952.9,1001,1004.4,1004.6,0,60.3,8,346,29.2,28.1,28.1,26.1,14,22.63
2/01/2007 7:10,14.4,245,26,953,1001.2,1004.6,1004.8,0,61.8,8,290,29.3,28.1,28.1,26.1,12,22.1
2/01/2007 7:20,14.6,238,25,953,1001.1,1004.5,1004.7,0,64.4,7,269,29.4,28.1,28.1,26.1,11,21.7
2/01/2007 7:30,14.9,248,30,953,1001.2,1004.6,1004.8,0,66.1,7,89,29.5,28.1,28,26.1,12,21.53
2/01/2007 7:40,16.1,259,24,953,1001.4,1004.8,1005,3,84.7,11,131,29.7,28.1,28,26.1,17,18.77
2/01/2007 7:50,17,252,22,953,1001.3,1004.7,1004.9,0,91.1,10,184,29.7,28.1,28.1,26.1,17,18.48
2/01/2007 8:00,17,245,24,953.1,1001.3,1004.7,1004.9,0,93,8,144,29.8,28.1,28,26.1,14,18.15
2/01/2007 8:10,16.7,232,32,953.1,1001.3,1004.7,1004.9,0,93,7,147,29.8,28.1,28,26.1,11,17.92
2/01/2007 8:20,17.1,209,29,953.1,1001.3,1004.7,1004.9,0,93.8,6,148,29.8,28.1,28,26.1,9,18.13
2/01/2007 8:30,16.9,196,25,953.1,1001.6,1005,1005.2,0,94.8,6,114,29.7,28.2,28,26.1,10,17.82
2/01/2007 8:40,17.2,178,17,953.1,1001.4,1004.8,1005,0,95.6,4,92,29.5,28.2,28,26.1,7,17.94
2/01/2007 8:50,16.8,184,19,953.1,1001.3,1004.7,1004.9,0,95.1,4,117,29.4,28.2,28,26.1,7,17.64
2/01/2007 9:00,16.5,201,32,953.1,1001.6,1005,1005.2,0,93.8,5,85,29.2,28.2,28,26.1,8,17.57
2/01/2007 9:10,16.6,206,22,953.1,1001.6,1005,1005.2,0,93.8,4,82,29.1,28.2,28,26.1,8,17.66
2/01/2007 9:20,16.3,199,25,953.1,1001.6,1005,1005.2,0,93.4,4,94,28.9,28.2,28,26.1,7,17.4
2/01/2007 9:30,16.4,195,19,953.1,1001.4,1004.8,1005,0,93,4,98,28.8,28.2,28,26.1,7,17.56
2/01/2007 9:40,16.5,173,16,953.1,1001.6,1005,1005.2,0,93.1,4,90,28.6,28.2,28,26.1,7,17.67
2/01/2007 9:50,16.5,160,20,953.1,1001.7,1005.1,1005.3,0,92.5,4,45,28.4,28.2,28,26.1,6,17.74
2/01/2007 10:00,16.3,149,18,953.1,1001.8,1005.2,1005.4,0,91.9,4,48,28.3,28.2,28,26.1,6,17.64
2/01/2007 10:10,16.2,138,12,953.1,1001.7,1005.1,1005.3,0,91.6,4,60,28.2,28.2,28,26.1,6,17.65
2/01/2007 10:20,16.1,160,20,953.1,1002.1,1005.5,1005.7,0,91.4,4,40,28,28.3,28,26.1,5,17.56
2/01/2007 10:30,16.2,164,14,953.1,1001.8,1005.2,1005.4,0,91.4,4,49,27.9,28.2,28,26.1,6,17.64
2/01/2007 10:40,15.8,173,15,953.1,1002,1005.5,1005.6,0,90,5,48,27.8,28.3,28,26.1,7,17.46
2/01/2007 10:50,15.7,164,16,953.1,1001.8,1005.3,1005.4,0,89.5,4,29,27.6,28.3,27.9,26.1,8,17.45
2/01/2007 11:00,15.3,174,12,953.1,1001.9,1005.4,1005.5,0,88.3,4,46,27.5,28.2,27.9,26.1,8,17.33
2/01/2007 11:10,15.2,173,13,953.1,1002.1,1005.6,1005.7,0,87.1,4,29,27.4,28.3,27.9,26.1,7,17.43
2/01/2007 11:20,15,143,19,953.1,1002.1,1005.6,1005.7,0,86.3,4,34,27.2,28.3,27.9,26.1,7,17.4
2/01/2007 11:30,15,117,18,953.1,1002.1,1005.6,1005.7,0,87.1,4,34,27.1,28.3,27.9,26.1,6,17.23
2/01/2007 11:40,15.2,156,13,953.1,1001.8,1005.3,1005.4,0,88.2,4,30,26.9,28.3,27.9,26.1,6,17.17
2/01/2007 11:50,15.2,171,18,953,1001.9,1005.4,1005.5,0,88.9,3,20,26.8,28.2,27.9,26.1,6,17.09
2/01/2007 12:00,15.3,163,14,953,1001.9,1005.4,1005.5,0,89.3,4,24,26.7,28.2,27.9,26.1,6,17.1
2/01/2007 12:10,15.1,184,17,953,1001.8,1005.3,1005.4,0,89.2,2,25,26.6,28.2,27.9,26.1,6,16.94
2/01/2007 12:20,15.2,183,22,953,1002.3,1005.8,1005.9,0,89.2,4,19,26.4,28.2,27.9,26.1,5,17
2/01/2007 12:30,15.2,197,27,953,1002.6,1006.1,1006.2,0,89.4,4,21,26.3,28.2,27.9,26.1,7,16.99
2/01/2007 12:40,14.9,181,20,953,1002.8,1006.3,1006.4,0.3,91.8,6,10,26.2,28.2,27.9,26.1,10,16.33
2/01/2007 12:50,15,169,17,953,1002.5,1006,1006.1,0,94.3,6,10,26,28.2,27.9,26.1,11,16.01
2/01/2007 13:00,15.3,173,13,953,1002.9,1006.4,1006.5,0.2,96.1,4,20,25.9,28.1,27.9,26.1,5,16
2/01/2007 13:10,15.5,170,16,953,1002.6,1006.1,1006.2,0,97.5,5,28,25.8,28.1,27.9,26.1,8,15.92
2/01/2007 13:20,15.4,190,16,953,1002.3,1005.8,1005.9,0.8,97.6,3,22,25.6,28.1,27.9,26.1,5,15.83
2/01/2007 13:30,15.3,171,13,953,1002.7,1006.2,1006.3,0,97.6,4,29,25.5,28.1,27.9,26.1,6,15.76
2/01/2007 13:40,15.1,168,19,953,1002.8,1006.3,1006.4,0.2,97.6,4,26,25.2,28.1,27.9,26.1,8,15.55
2/01/2007 13:50,15.2,208,31,953,1003,1006.5,1006.6,0,97.7,5,30,25,28.1,27.9,26.1,9,15.59
2/01/2007 14:00,14.8,211,33,952.9,1003,1006.5,1006.6,0,97.7,7,23,24.7,28,27.9,26.1,15,15.26
2/01/2007 14:10,14.5,215,32,952.9,1003.1,1006.6,1006.7,0.6,97.6,8,18,24.5,28,27.9,26.1,17,14.89
2/01/2007 14:20,14.2,208,30,952.9,1003.1,1006.6,1006.7,0,97.5,7,13,24.2,28,27.8,26.1,12,14.63
2/01/2007 14:30,14.1,200,29,952.9,1003.1,1006.6,1006.7,0,97.5,6,13,24,27.9,27.9,26.1,11,14.57
2/01/2007 14:40,13.9,198,25,952.9,1003.5,1007,1007.1,0,97.5,7,17,23.8,27.9,27.8,26.1,11,14.32
2/01/2007 14:50,13.8,197,22,952.9,1003.6,1007.1,1007.2,0.2,97.5,5,24,23.6,27.8,27.8,26.1,10,14.2
2/01/2007 15:00,13.5,206,23,952.9,1003.6,1007.1,1007.2,0.5,97.5,5,24,23.4,27.8,27.8,26.1,8,13.98
2/01/2007 15:10,13.6,200,25,952.9,1004,1007.5,1007.6,0.3,97.6,5,20,23.2,27.8,27.8,26.1,8,13.99
2/01/2007 15:20,13.4,194,19,952.9,1003.8,1007.3,1007.4,0.5,97.6,5,16,23,27.7,27.8,26.1,8,13.86
2/01/2007 15:30,13.4,190,17,952.9,1004,1007.5,1007.6,0.5,97.6,5,17,22.7,27.6,27.8,26.1,7,13.78
2/01/2007 15:40,13.2,179,15,952.9,1003.8,1007.3,1007.4,0.5,97.6,5,30,22.5,27.6,27.8,26.1,7,13.63
2/01/2007 15:50,13.3,183,13,952.9,1003.7,1007.2,1007.3,0.8,97.6,4,30,22.2,27.5,27.8,26.1,7,13.69
2/01/2007 16:00,13.4,165,12,952.9,1003.5,1007,1007.1,0.7,97.7,4,93,21.9,27.5,27.8,26.1,6,13.8
2/01/2007 16:10,13.5,158,19,952.8,1003.7,1007.2,1007.3,0.5,97.7,4,75,21.6,27.4,27.8,26.1,5,13.87
2/01/2007 16:20,13.4,131,16,952.8,1003.8,1007.3,1007.4,0.5,97.8,4,72,21.3,27.3,27.8,26.1,7,13.84
2/01/2007 16:30,13.4,130,13,952.8,1003.6,1007.1,1007.2,0.5,97.8,3,87,21.1,27.3,27.8,26.1,5,13.83
2/01/2007 16:40,13.3,153,19,952.8,1003.4,1006.9,1007,0.3,97.7,4,90,20.9,27.2,27.8,26.1,8,13.7
2/01/2007 16:50,13.1,173,25,952.8,1003.3,1006.8,1006.9,0.2,97.8,7,88,20.8,27.1,27.8,26.1,11,13.47
2/01/2007 17:00,11.8,170,24,952.8,1003.3,1006.8,1006.9,0.6,97.6,10,101,20.6,27,27.8,26.1,18,12.16
2/01/2007 17:10,11.9,169,19,952.8,1003.3,1006.8,1006.9,0.5,97.6,8,85,20.4,26.9,27.8,26.1,14,12.32
2/01/2007 17:20,11.7,168,21,952.8,1003.2,1006.7,1006.8,0.5,97.7,7,86,20.3,26.8,27.8,26.1,13,12.15
2/01/2007 17:30,11.6,169,23,952.8,1003.3,1006.8,1006.9,0.2,97.6,8,110,20,26.7,27.8,26.1,12,12.02
2/01/2007 17:40,11.6,173,24,952.8,1003.3,1006.8,1006.9,0.5,97.6,6,108,19.7,26.6,27.7,26.1,10,12.01
2/01/2007 17:50,11.5,162,17,952.9,1003.3,1006.8,1006.9,0.3,97.6,7,125,19.5,26.5,27.7,26.1,11,11.94
2/01/2007 18:00,11.5,166,18,952.9,1003.1,1006.6,1006.7,0.2,97.6,6,129,19.3,26.4,27.7,26.2,10,11.9
2/01/2007 18:10,11.5,163,18,952.9,1003.2,1006.7,1006.8,0.3,97.5,6,105,19.2,26.3,27.7,26.1,9,11.92
2/01/2007 18:20,11.5,167,18,952.9,1003.1,1006.6,1006.7,0.3,97.6,6,94,19.1,26.2,27.7,26.1,8,11.94
2/01/2007 18:30,11.6,168,17,952.9,1003,1006.5,1006.6,0.2,97.5,5,73,18.9,26,27.6,26.1,7,12
2/01/2007 18:40,11.7,171,14,952.8,1003,1006.5,1006.6,0.5,97.7,5,209,18.7,25.9,27.6,26.2,8,12.07
2/01/2007 18:50,11.7,154,15,952.9,1002.9,1006.4,1006.5,0.3,97.7,6,56,18.5,25.8,27.6,26.2,7,12.09
2/01/2007 19:00,11.7,146,12,952.9,1002.8,1006.3,1006.4,0,97.7,5,111,18.4,25.7,27.5,26.2,7,12.11
2/01/2007 19:10,11.8,142,15,952.9,1002.6,1006.1,1006.2,0,97.7,5,45,18.2,25.6,27.5,26.2,6,12.18
2/01/2007 19:20,11.8,135,14,952.9,1002.5,1006,1006.1,0,97.7,5,67,18.2,25.5,27.5,26.2,7,12.18
2/01/2007 19:30,11.7,135,15,952.8,1002.7,1006.2,1006.3,0.2,97.7,5,55,18.1,25.4,27.5,26.2,8,12.15
2/01/2007 19:40,11.7,130,12,952.8,1002.7,1006.2,1006.3,0,97.6,5,45,18.1,25.3,27.4,26.2,6,12.16
2/01/2007 19:50,11.8,131,14,952.8,1002.6,1006.1,1006.2,0,97.6,4,201,18.1,25.2,27.4,26.2,6,12.21
2/01/2007 20:00,11.7,142,13,952.8,1002.4,1005.9,1006,0,97.6,4,43,18.1,25.1,27.4,26.2,6,12.12
2/01/2007 20:10,11.7,139,13,952.8,1002.6,1006.1,1006.2,0,97.6,4,42,18.1,25,27.3,26.2,5,12.12
2/01/2007 20:20,11.8,137,17,952.8,1002.6,1006.1,1006.2,0,97.6,4,154,18,24.9,27.3,26.2,5,12.2
2/01/2007 20:30,11.8,121,13,952.8,1002.8,1006.3,1006.4,0,97.6,3,142,18.1,24.8,27.3,26.2,6,12.19
2/01/2007 20:40,11.8,120,7,952.8,1002.8,1006.3,1006.4,0,97.6,2,31,18,24.8,27.2,26.2,4,12.2
2/01/2007 20:50,11.8,115,10,952.8,1002.7,1006.2,1006.3,0.3,97.7,3,37,18,24.7,27.2,26.2,5,12.24
2/01/2007 21:00,11.9,108,16,952.8,1002.6,1006.1,1006.2,0,97.7,4,40,18,24.6,27.2,26.2,5,12.26
2/01/2007 21:10,11.8,112,10,952.8,1002.7,1006.2,1006.3,0,97.6,3,104,18,24.6,27.2,26.2,6,12.23
2/01/2007 21:20,11.8,106,5,952.8,1002.6,1006.1,1006.2,0,97.7,0,39,18,24.5,27.1,26.2,3,12.16
2/01/2007 21:30,11.8,129,14,952.8,1003,1006.5,1006.6,0,97.6,0,236,17.9,24.5,27.1,26.2,0,12.17
2/01/2007 21:40,11.8,114,0,952.8,1003.4,1006.9,1007,0,97.7,0,130,17.9,24.4,27.1,26.2,0,12.21
2/01/2007 21:50,11.8,114,0,952.8,1003.6,1007.1,1007.2,0,97.7,0,237,17.9,24.3,27.1,26.2,0,12.22
